STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TempAvg,TempMax,TempMin,Fog,Thunder,Ice Pellets,Hail,Smoke
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/21/2018,0.05,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/22/2018,0.28,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/23/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/26/2018,0.34,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/27/2018,0.71,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/28/2018,0.11,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/29/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/30/2018,0.86,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,1/31/2018,0.2,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/1/2018,0.04,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/2/2018,0.76,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/3/2018,0.21,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/4/2018,0.42,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/5/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/6/2018,0.09,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/7/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/8/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/9/2018,0,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/10/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/11/2018,0,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/12/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/13/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/14/2018,0.26,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/15/2018,0.11,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/16/2018,0.4,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/17/2018,0.54,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/18/2018,0.34,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/19/2018,0.54,4.5,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/20/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/21/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/22/2018,0.16,2.1,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/23/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/24/2018,0.17,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/25/2018,0.13,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/26/2018,0.08,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/27/2018,0.04,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,2/28/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/1/2018,0.12,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/2/2018,0.14,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/3/2018,0.03,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/4/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/5/2018,0.26,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/6/2018,0.02,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/7/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/8/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/9/2018,0.12,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/10/2018,0.01,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/11/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/12/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/13/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/14/2018,0.58,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/15/2018,0.04,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/16/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/17/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/18/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/19/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/20/2018,0,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/21/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/22/2018,0.19,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/23/2018,0.3,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/24/2018,0.53,0.5,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/25/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/26/2018,0.06,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/27/2018,0.22,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/28/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/29/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,3/30/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/4/2018,0.12,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/10/2018,0.03,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/11/2018,0.13,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/12/2018,0.33,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/13/2018,0.21,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/14/2018,0.67,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/15/2018,0.94,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/18/2018,0.15,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/19/2018,0,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/20/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/21/2018,0.11,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/22/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/23/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/24/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/25/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/26/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/27/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/28/2018,0.09,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/29/2018,0.35,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,4/30/2018,0.19,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/1/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/2/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/3/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/4/2018,0,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/5/2018,0,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/6/2018,0.06,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/7/2018,0.01,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/8/2018,0,0,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/9/2018,0.17,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/10/2018,0.11,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/11/2018,0.4,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/12/2018,0.02,,,,,,,,,,
US1WAKG0070,"AUBURN 8.2 SE, WA US",47.2643,-122.0666,170.1,5/13/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/1/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/2/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/3/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/4/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/5/2018,0.4,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/6/2018,0.43,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/7/2018,0.12,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/8/2018,0.36,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/9/2018,0.11,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/10/2018,0.08,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/11/2018,0.6,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/12/2018,0.56,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/13/2018,0.08,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/14/2018,0.02,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/15/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/16/2018,0.2,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/25/2018,0.34,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/26/2018,0.27,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/27/2018,1.1,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/28/2018,0.09,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/29/2018,0.3,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/30/2018,0.94,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,1/31/2018,0.01,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/1/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/2/2018,0.42,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/3/2018,0.03,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/4/2018,0.12,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/5/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/6/2018,0.09,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/7/2018,0.01,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/8/2018,0.01,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/9/2018,0.13,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/10/2018,0.07,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/11/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/12/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/13/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/14/2018,0.14,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/15/2018,0.01,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/16/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/17/2018,0.24,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/18/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/21/2018,0.01,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/22/2018,0.13,2,2,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/23/2018,0,0,1,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/24/2018,0.03,,0,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/25/2018,0.04,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/26/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/27/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,2/28/2018,0.02,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/1/2018,0.78,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/2/2018,0.06,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/3/2018,0.03,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/4/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/5/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/6/2018,0.09,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/7/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/8/2018,0.26,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/9/2018,0.53,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/10/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/11/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/12/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/13/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/14/2018,0.13,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/15/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/16/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/17/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/18/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/19/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/20/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/21/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/22/2018,0.25,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/23/2018,0.17,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/24/2018,0.16,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/25/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/26/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/27/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/28/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/29/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/30/2018,0.02,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,3/31/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/1/2018,0,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/2/2018,0.04,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/3/2018,0,0,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/4/2018,0.05,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/5/2018,0.11,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/6/2018,0.2,,,,,,,,,,
US1WAKP0020,"BAINBRIDGE ISLAND 2.4 SW, WA US",47.6297,-122.5686,109.4,4/7/2018,0.5,,,,,,,,,,
